Source,Target,Type,Id,Label,Weight
115834,27965,Undirected,3821,,1
115834,83246,Undirected,3822,,1
281725,161550,Undirected,3823,,1
13438,30049,Undirected,3824,,1
13438,230682,Undirected,3825,,1
13438,253667,Undirected,3826,,1
13438,448376,Undirected,3827,,1
109693,38365,Undirected,3828,,1
107652,458358,Undirected,3829,,1
87177,458358,Undirected,3830,,1
87177,491463,Undirected,3831,,1
472206,458358,Undirected,3832,,1
113815,128754,Undirected,3833,,1
539801,44601,Undirected,3834,,1
539801,258008,Undirected,3835,,1
539801,390310,Undirected,3836,,1
314521,333635,Undirected,3837,,1
314521,495305,Undirected,3838,,1
525469,38365,Undirected,3839,,1
525469,458358,Undirected,3840,,1
36000,38365,Undirected,3841,,1
36000,137015,Undirected,3842,,1
36000,146598,Undirected,3843,,1
36000,261552,Undirected,3844,,1
36000,296569,Undirected,3845,,1
36000,370488,Undirected,3846,,1
36000,531902,Undirected,3847,,1
234657,458358,Undirected,3848,,1
101539,97672,Undirected,3849,,1
101539,161330,Undirected,3850,,1
101539,222939,Undirected,3851,,1
101539,447863,Undirected,3852,,1
101539,460690,Undirected,3853,,1
214179,430059,Undirected,3854,,1
214179,431827,Undirected,3855,,1
214179,458358,Undirected,3856,,1
146598,38365,Undirected,3857,,1
146598,87329,Undirected,3858,,1
146598,148659,Undirected,3859,,1
146598,296569,Undirected,3860,,1
146598,472453,Undirected,3861,,1
146598,530116,Undirected,3862,,1
119977,9666,Undirected,3863,,1
119977,38365,Undirected,3864,,1
119977,458358,Undirected,3865,,1
85166,419373,Undirected,3866,,1
484530,306602,Undirected,3867,,1
484530,323174,Undirected,3868,,1
148659,458358,Undirected,3869,,1
521394,73695,Undirected,3870,,1
521394,308943,Undirected,3871,,1
521394,441577,Undirected,3872,,1
103608,458358,Undirected,3873,,1
210105,210425,Undirected,3874,,1
210105,222939,Undirected,3875,,1
87226,1842,Undirected,3876,,1
87226,50835,Undirected,3877,,1
87226,159604,Undirected,3878,,1
224443,128754,Undirected,3879,,1
505017,38365,Undirected,3880,,1
306365,186299,Undirected,3881,,1
306365,458358,Undirected,3882,,1
306365,499014,Undirected,3883,,1
105661,417058,Undirected,3884,,1
279749,458358,Undirected,3885,,1
38087,38365,Undirected,3886,,1
38087,458358,Undirected,3887,,1
410827,87301,Undirected,3888,,1
410827,87937,Undirected,3889,,1
410827,106099,Undirected,3890,,1
410827,364334,Undirected,3891,,1
410827,462362,Undirected,3892,,1
513227,38365,Undirected,3893,,1
472271,118070,Undirected,3894,,1
472271,282163,Undirected,3895,,1
472271,460709,Undirected,3896,,1
130258,151058,Undirected,3897,,1
130258,210919,Undirected,3898,,1
130258,321151,Undirected,3899,,1
130258,497127,Undirected,3900,,1
95447,458358,Undirected,3901,,1
494809,19975,Undirected,3902,,1
494809,24139,Undirected,3903,,1
494809,458358,Undirected,3904,,1
224482,458358,Undirected,3905,,1
29923,298749,Undirected,3906,,1
29923,335717,Undirected,3907,,1
29923,489457,Undirected,3908,,1
525539,458358,Undirected,3909,,1
414949,24139,Undirected,3910,,1
414949,56709,Undirected,3911,,1
173288,48994,Undirected,3912,,1
173288,284646,Undirected,3913,,1
173288,458358,Undirected,3914,,1
117993,138688,Undirected,3915,,1
62696,253450,Undirected,3916,,1
441577,73695,Undirected,3917,,1
441577,382420,Undirected,3918,,1
115948,138688,Undirected,3919,,1
242928,161443,Undirected,3920,,1
242928,386696,Undirected,3921,,1
242928,511715,Undirected,3922,,1
118000,30049,Undirected,3923,,1
118000,167496,Undirected,3924,,1
146679,138688,Undirected,3925,,1
146679,222939,Undirected,3926,,1
146679,489457,Undirected,3927,,1
242936,56709,Undirected,3928,,1
242936,458358,Undirected,3929,,1
62712,253450,Undirected,3930,,1
62712,321177,Undirected,3931,,1
62712,349978,Undirected,3932,,1
29946,30049,Undirected,3933,,1
509179,458358,Undirected,3934,,1
242944,38365,Undirected,3935,,1
443649,1843,Undirected,3936,,1
443649,458358,Undirected,3937,,1
140548,399102,Undirected,3938,,1
87301,364334,Undirected,3939,,1
382215,335795,Undirected,3940,,1
328968,30049,Undirected,3941,,1
68875,413480,Undirected,3942,,1
414989,419280,Undirected,3943,,1
414989,511430,Undirected,3944,,1
7439,306602,Undirected,3945,,1
7439,323174,Undirected,3946,,1
7439,448301,Undirected,3947,,1
1302,174073,Undirected,3948,,1
1302,458358,Undirected,3949,,1
1302,491463,Undirected,3950,,1
70937,151058,Undirected,3951,,1
259354,38365,Undirected,3952,,1
87329,38365,Undirected,3953,,1
87329,431827,Undirected,3954,,1
427302,458358,Undirected,3955,,1
425255,458358,Undirected,3956,,1
527657,306687,Undirected,3957,,1
527657,429444,Undirected,3958,,1
527657,448376,Undirected,3959,,1
527657,525766,Undirected,3960,,1
521515,335795,Undirected,3961,,1
83246,323174,Undirected,3962,,1
214319,399102,Undirected,3963,,1
460081,130718,Undirected,3964,,1
97585,38365,Undirected,3965,,1
50481,458358,Undirected,3966,,1
312632,163376,Undirected,3967,,1
312632,222939,Undirected,3968,,1
312632,509665,Undirected,3969,,1
107833,458358,Undirected,3970,,1
27965,159472,Undirected,3971,,1
27965,306602,Undirected,3972,,1
27965,378184,Undirected,3973,,1
27965,518048,Undirected,3974,,1
382273,38365,Undirected,3975,,1
376133,351977,Undirected,3976,,1
499014,458358,Undirected,3977,,1
386373,1843,Undirected,3978,,1
386373,290770,Undirected,3979,,1
386373,425649,Undirected,3980,,1
386373,458358,Undirected,3981,,1
386373,505717,Undirected,3982,,1
277843,128754,Undirected,3983,,1
277843,163376,Undirected,3984,,1
277843,222939,Undirected,3985,,1
277843,253571,Undirected,3986,,1
277843,509665,Undirected,3987,,1
304468,386723,Undirected,3988,,1
304468,458358,Undirected,3989,,1
431448,38365,Undirected,3990,,1
431448,284646,Undirected,3991,,1
431448,458358,Undirected,3992,,1
134493,222939,Undirected,3993,,1
382302,458358,Undirected,3994,,1
107872,161550,Undirected,3995,,1
107872,255905,Undirected,3996,,1
107872,521666,Undirected,3997,,1
30049,110214,Undirected,3998,,1
30049,167496,Undirected,3999,,1
30049,184203,Undirected,4000,,1
30049,339452,Undirected,4001,,1
30049,391047,Undirected,4002,,1
30049,417535,Undirected,4003,,1
30049,431967,Undirected,4004,,1
468322,458358,Undirected,4005,,1
15715,380862,Undirected,4006,,1
136549,458358,Undirected,4007,,1
275815,458358,Undirected,4008,,1
138602,458358,Undirected,4009,,1
105837,458358,Undirected,4010,,1
310639,458358,Undirected,4011,,1
447863,222939,Undirected,4012,,1
216440,38365,Undirected,4013,,1
445816,458358,Undirected,4014,,1
445816,530116,Undirected,4015,,1
478588,458358,Undirected,4016,,1
415102,458358,Undirected,4017,,1
216448,171466,Undirected,4018,,1
429444,525766,Undirected,4019,,1
222596,38365,Undirected,4020,,1
472453,38365,Undirected,4021,,1
472453,57240,Undirected,4022,,1
56709,16222,Undirected,4023,,1
56709,458358,Undirected,4024,,1
97672,85742,Undirected,4025,,1
97672,128754,Undirected,4026,,1
97672,161330,Undirected,4027,,1
97672,161455,Undirected,4028,,1
97672,222939,Undirected,4029,,1
386439,357778,Undirected,4030,,1
386439,458358,Undirected,4031,,1
7566,38365,Undirected,4032,,1
7566,458358,Undirected,4033,,1
357778,458358,Undirected,4034,,1
95637,112039,Undirected,4035,,1
95637,458358,Undirected,4036,,1
497048,24139,Undirected,4037,,1
497048,302579,Undirected,4038,,1
509343,497454,Undirected,4039,,1
509343,521714,Undirected,4040,,1
495007,38365,Undirected,4041,,1
189858,458358,Undirected,4042,,1
210342,462447,Undirected,4043,,1
112039,38365,Undirected,4044,,1
112039,298562,Undirected,4045,,1
112039,458358,Undirected,4046,,1
26025,161550,Undirected,4047,,1
26025,521666,Undirected,4048,,1
306602,1886,Undirected,4049,,1
306602,50870,Undirected,4050,,1
306602,56949,Undirected,4051,,1
306602,284519,Undirected,4052,,1
306602,323174,Undirected,4053,,1
306602,399102,Undirected,4054,,1
306602,448301,Undirected,4055,,1
306602,495305,Undirected,4056,,1
306602,518048,Undirected,4057,,1
306602,523701,Undirected,4058,,1
398765,458358,Undirected,4059,,1
290224,38365,Undirected,4060,,1
290224,458358,Undirected,4061,,1
261552,458358,Undirected,4062,,1
523701,323174,Undirected,4063,,1
523701,399102,Undirected,4064,,1
523701,448301,Undirected,4065,,1
36279,128754,Undirected,4066,,1
230841,51099,Undirected,4067,,1
230841,247604,Undirected,4068,,1
527802,38365,Undirected,4069,,1
341435,458358,Undirected,4070,,1
341435,491463,Undirected,4071,,1
531902,24139,Undirected,4072,,1
531902,100320,Undirected,4073,,1
531902,268147,Undirected,4074,,1
531902,487031,Undirected,4075,,1
138688,5625,Undirected,4076,,1
138688,11806,Undirected,4077,,1
138688,243601,Undirected,4078,,1
138688,425605,Undirected,4079,,1
509376,38365,Undirected,4080,,1
9666,458358,Undirected,4081,,1
337348,419280,Undirected,4082,,1
337348,458358,Undirected,4083,,1
511430,419280,Undirected,4084,,1
200136,458358,Undirected,4085,,1
202176,48978,Undirected,4086,,1
202176,57240,Undirected,4087,,1
302539,458358,Undirected,4088,,1
398805,458358,Undirected,4089,,1
398805,462312,Undirected,4090,,1
93655,335795,Undirected,4091,,1
38365,24139,Undirected,4092,,1
38365,42567,Undirected,4093,,1
38365,69304,Undirected,4094,,1
38365,77779,Undirected,4095,,1
38365,87982,Undirected,4096,,1
38365,100209,Undirected,4097,,1
38365,175936,Undirected,4098,,1
38365,176009,Undirected,4099,,1
38365,184268,Undirected,4100,,1
38365,196446,Undirected,4101,,1
38365,204403,Undirected,4102,,1
38365,239205,Undirected,4103,,1
38365,249793,Undirected,4104,,1
38365,253450,Undirected,4105,,1
38365,284646,Undirected,4106,,1
38365,286363,Undirected,4107,,1
38365,290561,Undirected,4108,,1
38365,292448,Undirected,4109,,1
38365,300956,Undirected,4110,,1
38365,302950,Undirected,4111,,1
38365,310993,Undirected,4112,,1
38365,321352,Undirected,4113,,1
38365,325210,Undirected,4114,,1
38365,329196,Undirected,4115,,1
38365,329659,Undirected,4116,,1
38365,354211,Undirected,4117,,1
38365,364095,Undirected,4118,,1
38365,368244,Undirected,4119,,1
38365,372353,Undirected,4120,,1
38365,402912,Undirected,4121,,1
38365,417518,Undirected,4122,,1
38365,417729,Undirected,4123,,1
38365,431827,Undirected,4124,,1
38365,439836,Undirected,4125,,1
38365,456575,Undirected,4126,,1
38365,458358,Undirected,4127,,1
38365,462312,Undirected,4128,,1
38365,476945,Undirected,4129,,1
38365,477105,Undirected,4130,,1
38365,503573,Undirected,4131,,1
38365,505717,Undirected,4132,,1
38365,542515,Undirected,4133,,1
402912,462312,Undirected,4134,,1
402912,493107,Undirected,4135,,1
15843,458358,Undirected,4136,,1
372196,458358,Undirected,4137,,1
497127,210919,Undirected,4138,,1
462312,288672,Undirected,4139,,1
462312,384659,Undirected,4140,,1
462312,421466,Undirected,4141,,1
462312,439894,Undirected,4142,,1
462312,458358,Undirected,4143,,1
462312,462447,Undirected,4144,,1
462312,505717,Undirected,4145,,1
329196,458358,Undirected,4146,,1
24045,374569,Undirected,4147,,1
521714,351977,Undirected,4148,,1
521714,509665,Undirected,4149,,1
312823,474616,Undirected,4150,,1
5625,425605,Undirected,4151,,1
210425,222939,Undirected,4152,,1
5626,458358,Undirected,4153,,1
306687,448376,Undirected,4154,,1
253450,57240,Undirected,4155,,1
253450,399284,Undirected,4156,,1
196107,458358,Undirected,4157,,1
151058,210919,Undirected,4158,,1
151058,513839,Undirected,4159,,1
265746,284646,Undirected,4160,,1
392722,458358,Undirected,4161,,1
462362,364334,Undirected,4162,,1
187930,458358,Undirected,4163,,1
439836,176009,Undirected,4164,,1
439836,190368,Undirected,4165,,1
439836,458358,Undirected,4166,,1
439836,493107,Undirected,4167,,1
513563,458358,Undirected,4168,,1
11806,9822,Undirected,4169,,1
220714,509665,Undirected,4170,,1
419373,14278,Undirected,4171,,1
245294,458358,Undirected,4172,,1
163376,222939,Undirected,4173,,1
163376,509665,Undirected,4174,,1
161330,85742,Undirected,4175,,1
161330,222939,Undirected,4176,,1
493107,190368,Undirected,4177,,1
40504,104217,Undirected,4178,,1
40504,444231,Undirected,4179,,1
40504,458358,Undirected,4180,,1
454206,284646,Undirected,4181,,1
454206,458358,Undirected,4182,,1
298562,42978,Undirected,4183,,1
298562,458358,Undirected,4184,,1
214595,34599,Undirected,4185,,1
214595,458358,Undirected,4186,,1
50756,159604,Undirected,4187,,1
50756,358149,Undirected,4188,,1
24139,430059,Undirected,4189,,1
24139,458358,Undirected,4190,,1
24139,462447,Undirected,4191,,1
366155,253667,Undirected,4192,,1
171597,222939,Undirected,4193,,1
413268,186325,Undirected,4194,,1
413268,458358,Undirected,4195,,1
413268,491463,Undirected,4196,,1
413268,493323,Undirected,4197,,1
439894,458358,Undirected,4198,,1
454231,458358,Undirected,4199,,1
409181,229263,Undirected,4200,,1
409181,321151,Undirected,4201,,1
409181,380862,Undirected,4202,,1
9822,518048,Undirected,4203,,1
118368,489457,Undirected,4204,,1
292448,458358,Undirected,4205,,1
337508,108525,Undirected,4206,,1
337508,204773,Undirected,4207,,1
337508,458358,Undirected,4208,,1
239205,284646,Undirected,4209,,1
323174,1886,Undirected,4210,,1
323174,448301,Undirected,4211,,1
462447,307000,Undirected,4212,,1
462447,458358,Undirected,4213,,1
159343,130718,Undirected,4214,,1
380528,458358,Undirected,4215,,1
204403,458358,Undirected,4216,,1
458358,1843,Undirected,4217,,1
458358,8069,Undirected,4218,,1
458358,16222,Undirected,4219,,1
458358,18390,Undirected,4220,,1
458358,32577,Undirected,4221,,1
458358,34599,Undirected,4222,,1
458358,42628,Undirected,4223,,1
458358,42978,Undirected,4224,,1
458358,48994,Undirected,4225,,1
458358,51192,Undirected,4226,,1
458358,57240,Undirected,4227,,1
458358,75678,Undirected,4228,,1
458358,77779,Undirected,4229,,1
458358,104217,Undirected,4230,,1
458358,108525,Undirected,4231,,1
458358,114330,Undirected,4232,,1
458358,116673,Undirected,4233,,1
458358,120451,Undirected,4234,,1
458358,120547,Undirected,4235,,1
458358,133084,Undirected,4236,,1
458358,147286,Undirected,4237,,1
458358,155388,Undirected,4238,,1
458358,165840,Undirected,4239,,1
458358,174073,Undirected,4240,,1
458358,176009,Undirected,4241,,1
458358,184268,Undirected,4242,,1
458358,186299,Undirected,4243,,1
458358,186325,Undirected,4244,,1
458358,204773,Undirected,4245,,1
458358,208786,Undirected,4246,,1
458358,216944,Undirected,4247,,1
458358,225232,Undirected,4248,,1
458358,237364,Undirected,4249,,1
458358,247755,Undirected,4250,,1
458358,249568,Undirected,4251,,1
458358,262091,Undirected,4252,,1
458358,267899,Undirected,4253,,1
458358,271022,Undirected,4254,,1
458358,272048,Undirected,4255,,1
458358,278240,Undirected,4256,,1
458358,284646,Undirected,4257,,1
458358,288672,Undirected,4258,,1
458358,290770,Undirected,4259,,1
458358,310993,Undirected,4260,,1
458358,317389,Undirected,4261,,1
458358,321177,Undirected,4262,,1
458358,358247,Undirected,4263,,1
458358,368244,Undirected,4264,,1
458358,372456,Undirected,4265,,1
458358,386723,Undirected,4266,,1
458358,391039,Undirected,4267,,1
458358,397062,Undirected,4268,,1
458358,407550,Undirected,4269,,1
458358,417518,Undirected,4270,,1
458358,419466,Undirected,4271,,1
458358,425649,Undirected,4272,,1
458358,430059,Undirected,4273,,1
458358,442091,Undirected,4274,,1
458358,444212,Undirected,4275,,1
458358,444231,Undirected,4276,,1
458358,454454,Undirected,4277,,1
458358,472827,Undirected,4278,,1
458358,483327,Undirected,4279,,1
458358,491463,Undirected,4280,,1
458358,493323,Undirected,4281,,1
458358,499463,Undirected,4282,,1
458358,528189,Undirected,4283,,1
458358,530116,Undirected,4284,,1
458358,542515,Undirected,4285,,1
321151,210919,Undirected,4286,,1
130687,335795,Undirected,4287,,1
130687,397050,Undirected,4288,,1
130687,487146,Undirected,4289,,1
253571,128754,Undirected,4290,,1
386696,351977,Undirected,4291,,1
50835,1842,Undirected,4292,,1
310932,89969,Undirected,4293,,1
130718,50870,Undirected,4294,,1
130718,229263,Undirected,4295,,1
130718,247762,Undirected,4296,,1
130718,380862,Undirected,4297,,1
130718,491407,Undirected,4298,,1
161443,511715,Undirected,4299,,1
161455,128754,Undirected,4300,,1
161455,224964,Undirected,4301,,1
425649,1843,Undirected,4302,,1
425649,165840,Undirected,4303,,1
120495,57240,Undirected,4304,,1
120495,530116,Undirected,4305,,1
122548,298970,Undirected,4306,,1
50870,229263,Undirected,4307,,1
50870,247762,Undirected,4308,,1
50870,380862,Undirected,4309,,1
50870,491407,Undirected,4310,,1
337603,47014,Undirected,4311,,1
337603,532301,Undirected,4312,,1
224964,128754,Undirected,4313,,1
224964,509665,Undirected,4314,,1
530116,491463,Undirected,4315,,1
495305,333635,Undirected,4316,,1
308943,73695,Undirected,4317,,1
112337,399102,Undirected,4318,,1
222939,85742,Undirected,4319,,1
222939,161638,Undirected,4320,,1
222939,460690,Undirected,4321,,1
239327,258008,Undirected,4322,,1
278240,216944,Undirected,4323,,1
253667,464737,Undirected,4324,,1
487146,335795,Undirected,4325,,1
128754,497454,Undirected,4326,,1
397050,335795,Undirected,4327,,1
472827,247755,Undirected,4328,,1
472827,317389,Undirected,4329,,1
298749,335717,Undirected,4330,,1
298749,489457,Undirected,4331,,1
399102,258008,Undirected,4332,,1
399102,358149,Undirected,4333,,1
399102,518048,Undirected,4334,,1
290561,307000,Undirected,4335,,1
276228,192366,Undirected,4336,,1
358149,258008,Undirected,4337,,1
476945,477105,Undirected,4338,,1
446241,48978,Undirected,4339,,1
40745,364334,Undirected,4340,,1
448301,1886,Undirected,4341,,1
364334,87937,Undirected,4342,,1
479017,48978,Undirected,4343,,1
1842,159604,Undirected,4344,,1
528189,491463,Undirected,4345,,1
532301,47014,Undirected,4346,,1
48978,57240,Undirected,4347,,1
335717,489457,Undirected,4348,,1
372584,417729,Undirected,4349,,1
229263,518048,Undirected,4350,,1
491407,247762,Undirected,4351,,1
518048,380862,Undirected,4352,,1
380862,247762,Undirected,4353,,1
491463,317389,Undirected,4354,,1
247755,317389,Undirected,4355,,1
